"Board ID","Round ID","Dealer","Vulnerability","Team One IMPs","Team Two IMPs"
68416,4507,4",B",-1,1
12405,827,4",E",-7,7
49066,3299,3",E",12,-12
21134,1418,4",N",-1,1
54984,3689,3",B",-1,1
85330,5651,4",E",-1,1
62607,4162,1",O",-2,2
64022,4248,2",E",10,-10
72086,4762,2",E",12,-12
79205,5242,2",O",-1,1
83557,5535,2",N",-1,1
73397,4854,4",N",-6,6
65127,4312,3",N",11,-11
67132,4430,4",B",-1,1
22558,1537,3",O",-9,9
76208,5040,3",E",-13,13
26395,1817,3",O",11,-11
49934,3358,4",N",14,-14
58437,3907,2",O",-12,12
57995,3879,4",E",13,-13
67142,4431,2",B",-2,2
71720,4734,4",B",9,-9
15769,1031,4",E",-1,1
52227,3508,4",B",-1,1
56011,3756,2",B",-8,8
66817,4411,3",N",-13,13
76224,5041,3",E",-1,1
17881,1182,2",E",2,-2
18542,1227,2",B",-6,6
24926,1720,3",O",-1,1
37295,2500,3",O",-1,1
67294,4440,2",O",22,-22
68437,4508,1",E",-6,6
37786,2530,2",N",13,-13
33715,2272,1",B",-1,1
15132,985,3",N",-1,1
18110,1199,4",N",-6,6
77054,5098,2",B",5,-5
63645,4225,1",N",-1,1
14285,937,1",B",-6,6
16149,1059,1",N",-12,12
10890,724,4",O",4,-4
13161,867,4",B",8,-8
1063,65,4",E",-1,1
75739,5009,3",E",7,-7
85804,5692,1",E",12,-12
58645,3920,2",B",-13,13
75386,4988,4",B",-9,9
75984,5026,1",E",-3,3
32331,2172,3",B",7,-7
74399,4919,1",E",-1,1
63797,4235,1",E",-1,1
39284,2630,2",O",-1,1
9806,652,2",E",-13,13
66477,4391,3",E",11,-11
83509,5532,2",E",7,-7
71176,4696,3",B",-9,9
22092,1499,4",B",-11,11
44994,3002,1",B",-1,1
78554,5196,4",B",9,-9
22559,1537,4",N",-7,7
2089,136,4",E",-1,1
28203,1929,1",O",-1,1
59162,3952,1",N",-1,1
75242,4979,4",N",3,-3
79457,5261,2",O",-1,1
66214,4376,4",O",4,-4
53715,3607,2",N",-1,1
84364,5589,2",N",3,-3
8370,556,4",N",-12,12
11975,800,4",E",-9,9
15517,1014,4",E",-14,14
80110,5305,2",N",-1,1
7081,470,4",N",-1,1
64671,4284,3",O",-1,1
50618,3402,2",E",-10,10
14511,952,2",E",-13,13
52216,3507,1",N",-14,14
80955,5361,1",N",-1,1
36105,2424,4",N",-3,3
4054,268,3",O",4,-4
37036,2483,3",B",-1,1
818,48,1",O",-6,6
85008,5630,2",N",2,-2
79293,5250,3",N",-1,1
51237,3443,1",O",-1,1
29437,2007,4",E",-13,13
79078,5232,4",O",5,-5
9799,652,3",E",-14,14
21713,1473,1",B",2,-2
29279,1998,4",N",-2,2
60562,4039,3",O",12,-12
72931,4822,3",O",-10,10
4860,322,3",N",9,-9
80606,5338,4",E",-3,3
31831,2145,3",E",-11,11
54217,3640,4",E",13,-13
24518,1686,4",O",-10,10
87106,5771,3",O",-2,2
71309,4706,1",B",-7,7
85452,5665,4",N",-7,7
31001,2099,1",E",-13,13
17972,1189,3",B",-14,14
11099,738,1",O",-1,1
52270,3511,1",B",-1,1
62864,4178,2",O",-10,10
10980,731,2",B",-17,17
81594,5403,1",E",13,-13
65423,4330,1",E",14,-14
31074,2103,2",N",-7,7
83482,5531,3",N",-5,5
50292,3381,4",B",-5,5
7584,504,4",N",12,-12
52114,3501,3",B",-16,16
44897,2996,4",E",-1,1
87706,5810,3",E",14,-14
74906,4956,3",N",-1,1
16536,1091,4",B",2,-2
21571,1463,3",N",-11,11
73153,4838,4",N",-9,9
77803,5149,1",N",-1,1
13534,886,1",O",-1,1
61669,4106,4",O",15,-15
35837,2406,2",O",6,-6
26075,1796,1",O",-1,1
46010,3079,1",B",-12,12
10450,695,2",B",-1,1
77029,5096,1",O",-4,4
64952,4301,4",B",-3,3
58108,3886,1",B",10,-10
2033,131,3",B",-2,2
4592,304,2",O",-3,3
69306,4566,4",B",-1,1
12313,820,4",N",10,-10
9647,642,3",B",-13,13
39147,2621,1",E",7,-7
53108,3567,1",B",-1,1
25415,1753,3",B",-10,10
74829,4951,2",O",-3,3
74110,4900,3",E",9,-9
20089,1340,3",E",-6,6
75918,5021,2",B",-1,1
27357,1876,4",O",-1,1
50156,3372,2",N",-17,17
53219,3574,2",O",1,-1
516,32,4",B",-1,1
56517,3783,2",O",-4,4
82656,5478,2",E",-1,1
26909,1848,2",O",-1,1
19263,1277,2",B",-1,1
54597,3665,2",B",-1,1
21549,1460,1",N",-2,2
57991,3879,4",N",18,-18
41504,2763,2",B",-2,2
66899,4415,1",B",-1,1
76924,5088,2",O",9,-9
82614,5475,1",E",13,-13
84767,5614,1",E",-1,1
25913,1784,1",O",16,-16
49239,3311,4",O",-1,1
72644,4802,4",N",-14,14
84475,5594,1",N",-7,7
56915,3808,2",B",-4,4
46758,3135,4",E",2,-2
38204,2554,2",E",6,-6
31313,2115,1",O",-4,4
50758,3412,2",O",2,-2
39491,2643,3",O",10,-10
6635,439,4",E",1,-1
15175,988,2",B",-13,13
31664,2135,4",E",-4,4
63777,4233,1",E",-1,1
27695,1898,4",N",14,-14
81475,5395,3",N",2,-2
3523,232,4",N",-3,3
58475,3909,4",O",-1,1
16450,1085,2",N",2,-2
23745,1624,4",O",2,-2
481,30,3",O",-6,6
73779,4880,4",E",4,-4
24538,1689,4",E",4,-4
6657,440,2",E",6,-6
49617,3337,1",B",2,-2
62951,4183,1",N",-15,15
55239,3707,4",N",-2,2
74338,4915,4",E",-11,11
4341,289,1",E",5,-5
45196,3015,2",B",4,-4
4731,313,1",E",-4,4
58314,3899,1",N",-4,4
43413,2886,3",E",-7,7
53950,3622,1",O",-1,1
53322,3581,3",O",-1,1
19218,1274,1",O",9,-9
83914,5559,3",O",9,-9
25672,1769,2",O",4,-4
11276,751,1",N",9,-9
14135,926,1",N",-1,1
7692,511,1",B",-1,1
138,8,1",O",-3,3
36318,2438,2",E",-1,1
42383,2820,2",E",9,-9
26210,1805,2",E",17,-17
44593,2972,3",E",-8,8
21404,1445,2",O",-9,9
52608,3533,1",B",-7,7
24247,1658,2",N",-3,3
61288,4083,1",B",14,-14
67979,4482,3",N",-14,14
61555,4099,4",B",9,-9
15944,1044,4",N",-1,1
6091,403,2",N",-1,1
66734,4405,4",O",7,-7
67478,4451,2",N",9,-9
3542,233,3",N",8,-8
49102,3302,1",B",-11,11
9771,650,3",B",-1,1
61981,4125,4",B",-4,4
86224,5718,1",B",4,-4
29345,2001,3",E",-9,9
79976,5296,3",O",-1,1
85640,5681,1",N",8,-8
40963,2725,3",E",-1,1
60961,4063,2",N",-1,1
84607,5603,1",E",-1,1
73981,4893,2",O",-12,12
54255,3643,2",O",12,-12
25452,1756,4",N",13,-13
73270,4845,3",N",-14,14
61210,4078,3",B",-1,1
69519,4580,1",B",-8,8
26128,1799,4",O",14,-14
39135,2620,1",O",-13,13
6976,462,1",B",-1,1
22790,1555,3",O",-1,1
71807,4741,3",E",12,-12
60047,4008,4",N",-3,3
18522,1225,4",O",14,-14
75370,4987,4",B",-1,1
13912,907,3",N",-1,1
15470,1008,1",B",6,-6
49069,3299,2",N",-7,7
68251,4498,3",B",9,-9
60303,4023,4",B",-1,1
23900,1635,2",B",-14,14
14186,928,4",B",15,-15
51858,3484,3",B",9,-9
87267,5781,4",O",-1,1
26800,1841,4",B",8,-8
14868,970,3",O",-1,1
19071,1264,2",B",-1,1
11347,757,3",O",-1,1
11636,776,1",E",-11,11
22810,1556,3",N",-11,11
19249,1277,4",E",9,-9
11807,789,1",E",-6,6
53050,3563,1",O",-1,1
81998,5434,1",B",15,-15
13241,871,4",N",-1,1
60908,4060,1",B",4,-4
63626,4224,2",N",17,-17
2463,162,1",B",-1,1
11874,793,1",N",7,-7
3275,216,1",O",6,-6
35047,2358,1",O",15,-15
28275,1934,1",E",-3,3
33941,2287,3",N",-4,4
14361,941,1",N",2,-2
46985,3152,2",O",-1,1
94,5,1",N",-1,1
2216,145,1",B",-1,1
46120,3088,3",O",-7,7
69993,4617,3",N",-1,1
25020,1727,4",N",11,-11
35323,2375,3",O",11,-11
31719,2138,1",E",-7,7
85793,5691,2",O",-1,1
77689,5142,3",O",-1,1
73192,4840,1",N",3,-3
14693,962,4",N",3,-3
1964,127,2",B",9,-9
21817,1480,1",O",-1,1
49761,3346,3",E",-1,1
858,51,1",E",-1,1
35399,2379,1",E",9,-9
77493,5129,3",B",-7,7
38558,2577,1",N",-1,1
12766,846,1",E",-1,1
16658,1099,2",B",-1,1
56082,3760,1",O",5,-5
55798,3742,1",O",-1,1
59312,3962,3",N",-8,8
79475,5262,4",B",-14,14
66610,4398,4",B",2,-2
13763,897,2",B",-7,7
4257,283,2",O",2,-2
9161,609,4",O",-1,1
375,23,2",O",2,-2
47624,3199,3",N",-13,13
7585,504,1",E",-1,1
55310,3711,1",O",-11,11
73372,4852,3",E",-3,3
23481,1607,2",B",-1,1
64769,4290,1",O",-6,6
36526,2451,3",N",4,-4
19246,1277,1",E",7,-7
75803,5013,3",E",2,-2
68045,4485,1",O",-6,6
77188,5107,4",N",9,-9
68006,4483,2",O",-9,9
71690,4731,2",O",-9,9
4619,306,1",N",-15,15
16258,1068,3",O",-1,1
19509,1296,3",E",-1,1
37659,2523,1",B",12,-12
58948,3938,1",N",8,-8
38647,2583,2",O",-6,6
40038,2674,3",O",6,-6
65362,4326,4",B",-14,14
74410,4919,4",O",-1,1
65564,4338,2",N",-13,13
9252,616,3",O",-1,1
32393,2177,2",B",-1,1
68847,4538,1",O",11,-11
6994,463,1",O",-1,1
75359,4986,1",N",-1,1
23215,1589,2",E",6,-6
36445,2446,3",N",2,-2
65532,4336,2",N",4,-4
77023,5095,1",O",-11,11
14117,924,3",N",-8,8
25792,1777,4",O",-1,1
71620,4727,4",N",-15,15
86186,5716,3",O",-1,1
44125,2937,4",B",-1,1
71863,4745,1",O",-5,5
38607,2580,2",B",-7,7
61043,4068,4",B",17,-17
50702,3408,4",B",8,-8
36670,2460,1",O",5,-5
58872,3934,1",E",3,-3
22954,1572,1",E",5,-5
82780,5486,2",E",3,-3
80205,5312,4",E",6,-6
58445,3907,2",E",-6,6
21738,1475,2",N",4,-4
23889,1634,1",B",-1,1
38507,2574,2",B",7,-7
61618,4103,1",O",-1,1
63554,4220,2",O",-1,1
64830,4294,2",O",-7,7
66042,4367,4",E",3,-3
16833,1111,1",E",-6,6
18152,1201,2",N",-11,11
2505,165,2",B",-13,13
15058,980,1",B",-16,16
13126,865,1",O",-1,1
51547,3464,3",E",-3,3
64872,4296,4",O",-1,1
32086,2158,2",O",3,-3
28730,1962,1",O",-1,1
14313,939,1",E",-6,6
46569,3122,3",B",-1,1
33155,2233,4",O",2,-2
49145,3305,4",B",-14,14
25910,1784,2",O",-3,3
29174,1991,4",E",-7,7
32343,2173,3",N",-7,7
40952,2724,1",B",8,-8
82884,5492,1",O",-5,5
31591,2131,3",N",-1,1
71579,4725,3",O",-12,12
50173,3373,3",B",2,-2
28418,1943,4",N",-1,1
85353,5654,3",B",4,-4
65625,4342,3",E",9,-9
45573,3048,2",B",-7,7
41065,2731,1",N",2,-2
18363,1215,1",O",-3,3
12516,834,3",N",-2,2
17442,1153,3",O",-1,1
21368,1442,4",N",7,-7
30161,2056,3",E",11,-11
53303,3579,4",O",-1,1
54193,3638,2",N",-13,13
72758,4811,2",N",4,-4
5843,388,3",O",7,-7
30479,2073,3",O",9,-9
71084,4691,3",E",-6,6
81898,5427,1",N",-3,3
22070,1498,2",B",-6,6
65764,4351,2",B",-4,4
32686,2197,1",E",-7,7
69535,4582,2",B",-1,1
68234,4497,2",N",-6,6
28860,1970,3",B",18,-18
23293,1595,4",N",-3,3
51269,3445,1",O",3,-3
77367,5120,3",N",-1,1
81569,5401,2",O",-9,9
84185,5577,2",E",-1,1
12648,841,3",O",5,-5
4919,326,2",B",-1,1
81797,5418,2",E",-1,1
49942,3358,4",B",-1,1
36258,2433,1",N",-1,1
67058,4425,2",E",-8,8
17594,1163,3",O",-1,1
21722,1474,2",E",-1,1
22739,1551,2",N",-1,1
8537,566,4",B",-14,14
68146,4491,2",E",-1,1
80662,5341,4",O",6,-6
74561,4931,2",O",-1,1
62333,4146,3",N",-1,1
52140,3503,1",E",-14,14
81023,5365,2",N",2,-2
68036,4484,4",N",-14,14
48935,3289,4",N",7,-7
7078,469,1",N",-1,1
8234,547,4",N",2,-2
31847,2146,3",N",2,-2
45369,3029,3",E",-1,1
8717,578,4",B",-7,7
57226,3829,3",N",13,-13
10497,698,1",E",-6,6
65094,4310,2",B",-7,7
76537,5064,3",O",-2,2
41803,2786,4",N",-1,1
63272,4203,4",E",10,-10
19149,1269,4",E",-1,1
47021,3154,2",E",-4,4
11676,779,2",O",7,-7
72814,4814,2",E",-1,1
42286,2814,3",B",6,-6
70343,4640,2",B",-1,1
49245,3312,2",B",-13,13
73051,4830,3",O",6,-6
56515,3783,4",E",-12,12
39556,2646,2",E",-6,6
25446,1755,2",N",-1,1
28820,1968,3",N",-1,1
66366,4385,4",E",13,-13
44162,2940,4",N",6,-6
65412,4329,2",O",-2,2
70639,4660,4",B",-4,4
79929,5292,2",O",-1,1
59477,3972,4",E",-1,1
45143,3012,2",B",6,-6
71767,4738,1",N",-2,2
45318,3026,4",N",4,-4
76337,5049,2",N",-6,6
4025,266,2",B",-1,1
44863,2993,2",E",-12,12
20956,1400,4",B",-2,2
29956,2043,3",B",-7,7
75578,5000,4",N",9,-9
1779,115,1",O",9,-9
59364,3965,3",E",12,-12
71115,4692,2",B",-1,1
807,47,2",E",8,-8
40633,2707,1",O",-1,1
873,52,4",B",-1,1
51017,3429,1",B",-1,1
52150,3503,3",B",2,-2
58763,3927,4",E",3,-3
65965,4362,3",B",-1,1
47731,3206,2",B",-1,1
3308,217,2",N",-4,4
22435,1527,2",B",-7,7
56546,3784,3",O",8,-8
60349,4026,2",B",-14,14
40184,2682,1",E",-1,1
63738,4231,2",N",-1,1
59661,3983,4",E",-8,8
78068,5167,2",O",-1,1
45316,3025,2",E",-1,1
49420,3323,1",N",8,-8
8181,543,3",E",-1,1
10715,712,3",N",14,-14
32968,2219,1",E",-1,1
1629,105,4",O",9,-9
14524,953,3",B",13,-13
77038,5096,2",B",17,-17
85692,5685,1",E",4,-4
48426,3252,4",B",-1,1
3549,233,2",N",4,-4
35073,2359,3",O",-9,9
39927,2669,4",N",5,-5
20034,1336,4",E",4,-4
50688,3407,2",N",-1,1
38789,2596,1",N",-12,12
26334,1813,4",N",-12,12
64421,4271,1",E",-3,3
9331,621,4",B",8,-8
86033,5706,2",O",-1,1
972,59,3",E",-6,6
6366,421,1",E",-1,1
52414,3520,3",B",-14,14
17853,1181,2",B",5,-5
49200,3309,1",B",-7,7
2786,184,3",N",-1,1
24500,1685,4",N",3,-3
68450,4510,4",E",-13,13
85613,5680,2",B",8,-8
80098,5304,2",E",-16,16
81553,5400,1",B",-1,1
59080,3946,1",N",9,-9
57482,3845,3",E",11,-11
24280,1660,1",E",-1,1
66452,4390,2",B",-1,1
40263,2687,4",O",8,-8
6866,455,1",E",10,-10
65518,4335,4",O",12,-12
33323,2246,1",B",-13,13
42731,2842,1",E",4,-4
454,28,1",B",-1,1
72925,4821,1",O",3,-3
60732,4049,3",E",7,-7
21541,1459,1",B",14,-14
26671,1833,1",B",-2,2
45230,3019,4",B",-11,11
13815,900,2",E",2,-2
36482,2448,4",B",11,-11
36289,2436,3",O",3,-3
87636,5805,1",B",-1,1
85186,5641,4",E",-10,10
22839,1558,4",N",-1,1
44363,2953,1",B",-13,13
2749,181,1",N",-2,2
81658,5408,4",E",2,-2
60093,4010,2",N",-1,1
17076,1127,4",E",-6,6
51955,3491,4",E",7,-7
77535,5132,1",B",-11,11
54331,3648,4",E",-16,16
82117,5442,3",E",1,-1
19775,1316,1",B",-2,2
39190,2623,4",B",-4,4
70077,4623,3",O",13,-13
85650,5682,3",E",14,-14
79176,5240,4",B",-16,16
61126,4073,3",E",-1,1
19245,1277,4",N",12,-12
18208,1205,2",B",-2,2
35883,2409,1",O",-6,6
82930,5495,4",O",-1,1
26582,1828,2",N",-10,10
23149,1585,4",O",9,-9
85646,5682,3",N",-1,1
1666,108,1",E",5,-5
57091,3820,2",O",4,-4
18776,1244,3",N",-9,9
41488,2762,2",O",-1,1
69324,4568,2",O",2,-2
14154,927,4",B",7,-7
33193,2237,2",E",-2,2
72232,4774,4",B",-14,14
86858,5755,1",B",-13,13
69135,4555,1",O",6,-6
64837,4294,1",N",2,-2
15429,1005,4",B",-1,1
83766,5549,2",O",-1,1
30844,2092,4",N",-8,8
16053,1052,3",E",9,-9
87187,5776,4",E",-11,11
73722,4875,4",O",6,-6
79062,5231,4",E",-2,2
10834,721,1",N",-9,9
148,9,3",N",4,-4
47236,3173,2",N",-14,14
38489,2573,4",E",2,-2
40160,2681,1",N",-1,1
84921,5625,3",N",-7,7
49461,3326,4",O",2,-2
44493,2963,1",E",14,-14
14998,977,1",B",-4,4
57100,3821,1",B",8,-8
325,20,4",E",7,-7
1397,88,1",E",-1,1
13400,879,3",O",-2,2
36967,2479,1",N",-1,1
57467,3844,4",B",-1,1
16730,1104,4",B",7,-7
41817,2786,2",E",-3,3
52056,3497,1",O",-1,1
60211,4017,4",N",-12,12
32726,2200,1",O",13,-13
19888,1325,1",E",-4,4
15400,1003,3",E",3,-3
71612,4726,4",O",12,-12
49037,3297,2",B",6,-6
59580,3978,3",E",8,-8
70279,4635,4",O",-1,1
19874,1323,4",B",17,-17
80250,5315,2",B",-3,3
78688,5205,2",B",-15,15
74130,4902,1",E",-1,1
24891,1717,2",O",4,-4
86571,5740,4",N",7,-7
55839,3745,2",B",-7,7
74197,4906,2",E",-16,16
60951,4063,4",N",-1,1
76829,5082,3",N",12,-12
23966,1639,3",E",10,-10
32024,2155,4",B",-1,1
35922,2412,2",B",6,-6
22017,1494,1",N",-2,2
78596,5199,2",O",-3,3
45223,3018,1",E",14,-14
17068,1126,2",E",-6,6
54576,3663,1",N",3,-3
76175,5038,2",O",-1,1
57434,3842,1",B",-1,1
9361,623,3",E",-1,1
23937,1637,4",B",-14,14
68010,4483,2",N",7,-7
60252,4020,1",B",-10,10
74322,4914,4",E",-3,3
36117,2424,4",O",-3,3
4450,295,2",E",7,-7
15457,1007,4",B",-14,14
87512,5797,1",O",4,-4
9883,658,4",E",-5,5
48497,3257,2",B",14,-14
22202,1506,4",N",-1,1
57110,3822,3",O",-6,6
4378,291,2",O",12,-12
104,6,3",E",-1,1
45020,3004,3",O",3,-3
86225,5718,2",O",-12,12
74426,4920,4",O",-7,7
14852,970,3",O",-17,17
51700,3474,4",O",12,-12
55442,3720,3",O",4,-4
55949,3751,4",N",7,-7
23786,1627,1",E",21,-21
54888,3683,3",O",-1,1
8064,535,4",E",-2,2
27483,1884,4",B",-4,4
74324,4914,2",O",-11,11
51293,3447,1",B",-1,1
19706,1311,3",O",-1,1
38465,2571,4",B",-1,1
55777,3740,2",E",-12,12
36265,2434,2",B",-1,1
22741,1551,4",O",13,-13
24230,1656,1",O",-1,1
81980,5433,3",N",-1,1
27393,1879,1",E",-1,1
54354,3649,3",B",-1,1
19921,1327,2",O",3,-3
70164,4628,4",E",-7,7
75634,5003,4",E",-4,4
15412,1004,3",E",-5,5
23117,1583,4",O",-1,1
7491,497,2",E",-1,1
87184,5776,1",E",-8,8
24410,1673,3",E",-12,12
37058,2485,1",E",-1,1
72794,4813,2",N",-8,8
78875,5216,1",N",-3,3
74153,4903,4",B",-11,11
10889,724,3",B",-1,1
5540,368,4",E",-3,3
44189,2941,3",B",15,-15
14586,956,1",N",-4,4
48325,3245,2",B",-13,13
38343,2562,2",E",-1,1
81355,5387,2",O",-19,19
38181,2553,3",B",3,-3
83444,5529,2",N",3,-3
71782,4739,4",O",-9,9
74860,4953,1",O",12,-12
85361,5655,3",N",-2,2
12590,837,1",E",-14,14
53821,3614,2",O",12,-12
59391,3966,2",E",-1,1
80809,5351,1",B",-1,1
30700,2084,4",N",-1,1
82488,5466,1",O",16,-16
79286,5249,3",B",2,-2
16453,1085,1",N",7,-7
22703,1549,4",N",-3,3
65499,4334,1",O",-7,7
28445,1944,3",B",-11,11
27293,1872,4",O",-1,1
50859,3419,1",E",12,-12
48047,3226,4",B",-3,3
54670,3669,1",N",12,-12
16743,1105,1",B",-1,1
27633,1894,2",B",-4,4
2657,175,3",N",-8,8
1220,76,4",N",-1,1
8088,536,4",O",11,-11
10441,694,1",O",-3,3
1713,111,3",E",-3,3
14168,928,2",O",14,-14
28751,1963,2",E",-9,9
68380,4505,4",O",-12,12
65929,4360,3",B",-1,1
87270,5782,1",E",7,-7
13401,879,4",N",-1,1
9153,609,4",E",-8,8
8030,533,2",B",-1,1
24312,1664,1",O",-3,3
14791,966,2",B",4,-4
25348,1749,1",B",-1,1
77004,5093,2",N",4,-4
31526,2127,2",B",-1,1
30452,2072,4",B",-3,3
45941,3074,4",E",13,-13
59785,3990,4",O",-3,3
77112,5101,4",O",-7,7
28496,1947,2",E",14,-14
31343,2117,3",O",-2,2
18250,1207,4",O",-1,1
70495,4651,4",B",-1,1
32075,2158,3",B",-16,16
77262,5113,2",N",14,-14
17300,1142,2",N",2,-2
25149,1736,4",B",14,-14
181,11,4",E",16,-16
55197,3704,2",B",-2,2
7301,485,1",E",-6,6
83068,5505,4",E",-1,1
77793,5148,3",E",6,-6
51859,3484,4",O",10,-10
28546,1951,1",E",4,-4
16689,1100,1",E",-18,18
50861,3419,3",N",10,-10
80191,5311,2",E",13,-13
35746,2400,2",O",-11,11
77210,5108,4",E",-1,1
399,24,2",E",-1,1
20449,1364,1",B",-2,2
38076,2547,4",N",-1,1
35656,2394,2",B",-11,11
38738,2591,2",E",14,-14
17987,1190,2",B",-4,4
30342,2066,2",B",6,-6
26662,1832,4",O",-2,2
55682,3735,3",N",-2,2
85015,5631,1",E",-10,10
56578,3786,3",E",3,-3
60442,4031,3",O",3,-3
15016,978,3",N",-1,1
47231,3172,1",N",-6,6
56528,3783,1",E",15,-15
24647,1702,2",E",-1,1
39125,2620,3",O",-2,2
66374,4385,4",O",-8,8
50848,3418,2",O",7,-7
85047,5633,1",E",-1,1
11293,752,2",E",3,-3
12759,846,2",N",8,-8
77199,5107,3",B",-13,13
55198,3704,3",N",2,-2
29151,1989,1",N",14,-14
84561,5600,3",N",3,-3
84297,5584,3",E",-9,9
49601,3336,1",E",-14,14
45608,3051,1",N",13,-13
71737,4736,1",E",-1,1
21104,1415,2",O",-1,1
66435,4389,1",E",-5,5
28008,1917,2",O",-10,10
70394,4643,1",O",-1,1
46155,3089,2",E",-1,1
48343,3246,2",O",-4,4
32936,2217,1",E",2,-2
73984,4893,1",O",13,-13
7759,515,4",B",11,-11
82389,5460,1",B",4,-4
57891,3872,2",N",2,-2
34055,2294,3",B",11,-11
41228,2742,4",N",12,-12
13644,892,3",O",7,-7
66992,4421,2",N",-11,11
79606,5271,4",E",2,-2
40747,2713,3",N",4,-4
65200,4316,4",B",16,-16
58706,3924,3",O",-1,1
79885,5289,4",N",-3,3
733,43,4",O",19,-19
20922,1397,4",B",-1,1
51669,3472,3",E",-3,3
53501,3593,2",N",-9,9
59102,3948,1",O",6,-6
20281,1353,1",N",-1,1
68226,4497,2",B",9,-9
9842,655,2",N",11,-11
20929,1398,1",B",-1,1
45876,3070,3",N",-6,6
13245,872,4",N",-1,1
26607,1829,3",N",-11,11
51369,3452,1",O",-1,1
19306,1281,2",O",11,-11
6110,404,4",O",-1,1
40299,2689,4",O",2,-2
11179,744,2",E",-1,1
26967,1852,2",O",11,-11
8393,557,3",E",-7,7
63120,4194,4",N",7,-7
82005,5434,4",O",-6,6
27858,1908,3",N",6,-6
9549,636,3",E",10,-10
21730,1475,2",B",-1,1
40423,2696,2",B",8,-8
35282,2372,2",E",-2,2
64897,4298,1",B",-1,1
65415,4329,1",O",11,-11
74954,4959,3",O",-1,1
72999,4826,3",O",-3,3
56687,3793,2",O",8,-8
65917,4360,3",O",-1,1
27310,1873,1",N",-2,2
5067,337,2",E",-4,4
59456,3971,3",O",-2,2
13195,869,2",N",-11,11
82534,5469,4",B",6,-6
42519,2829,4",E",7,-7
74722,4943,3",N",-11,11
87705,5810,2",O",-1,1
7428,493,2",E",2,-2
27291,1872,2",N",5,-5
32655,2194,4",B",14,-14
38799,2597,3",B",-2,2
82543,5470,3",N",2,-2
33412,2251,3",B",-3,3
56919,3809,2",B",3,-3
23612,1616,3",N",-7,7
58691,3923,4",N",-1,1
16254,1068,3",B",-4,4
59856,3995,3",N",-14,14
69371,4571,1",B",-3,3
27122,1862,1",E",4,-4
9570,637,1",O",-1,1
54127,3633,4",O",-13,13
61609,4103,4",N",-13,13
87522,5798,3",N",-11,11
22588,1539,1",E",3,-3
38892,2605,4",O",12,-12
25725,1772,1",N",7,-7
80456,5328,2",B",-1,1
18591,1231,3",E",-3,3
63661,4226,1",N",13,-13
81891,5427,2",O",4,-4
32799,2205,4",B",13,-13
67590,4458,2",B",7,-7
28010,1917,4",B",-11,11
10270,683,4",E",-1,1
21109,1416,1",E",6,-6
31501,2126,1",N",-11,11
29905,2039,2",O",-3,3
24464,1681,4",O",10,-10
4568,302,4",O",-4,4
58324,3900,3",E",-1,1
8468,562,2",B",13,-13
49504,3329,3",E",-3,3
74988,4962,3",N",2,-2
68465,4511,3",E",2,-2
80900,5357,1",B",2,-2
14238,931,2",E",-14,14
86990,5763,3",B",4,-4
6605,437,2",B",11,-11
76091,5033,4",N",-2,2
25742,1773,2",E",-18,18
20093,1340,3",B",-1,1
17044,1125,2",O",-1,1
24305,1663,4",O",-5,5
46348,3103,1",B",4,-4
71428,4714,2",N",17,-17
75194,4976,4",E",-1,1
73238,4844,3",O",-1,1
68931,4544,3",N",16,-16
77007,5093,1",N",14,-14
19411,1288,3",E",-12,12
25500,1759,4",N",-1,1
57802,3866,4",B",-1,1
74373,4917,3",E",-1,1
61739,4110,2",E",-10,10
64318,4266,2",E",-16,16
52474,3524,1",N",10,-10
61239,4080,4",E",3,-3
66230,4377,4",O",-8,8
45523,3044,2",B",-14,14
15453,1007,4",E",-7,7
66079,4369,1",O",3,-3
41140,2736,4",E",5,-5
58874,3934,3",N",-1,1
80158,5308,4",O",-4,4
17858,1181,3",E",-9,9
85508,5669,4",E",-12,12
44306,2949,4",E",-11,11
50824,3416,4",O",11,-11
78012,5163,2",N",-1,1
50976,3426,4",O",-1,1
85728,5687,1",B",-14,14
52161,3504,2",O",-14,14
34269,2309,3",N",6,-6
45269,3021,3",B",-11,11
16284,1070,3",O",2,-2
16906,1115,2",E",-1,1
7876,523,3",N",-1,1
36653,2459,4",O",-1,1
24433,1676,4",B",-18,18
34481,2322,3",E",2,-2
60638,4043,3",B",11,-11
41740,2782,1",B",-1,1
64179,4258,3",N",-3,3
85969,5702,2",O",5,-5
3675,241,4",E",-9,9
12881,853,4",N",-2,2
10019,667,1",B",-10,10
27226,1868,1",O",-1,1
55066,3695,1",N",-1,1
63556,4220,4",B",-1,1
65308,4323,2",B",-4,4
72534,4795,2",B",4,-4
78620,5200,2",E",-1,1
42642,2836,3",B",-13,13
78572,5197,2",O",-18,18
10903,726,1",E",-7,7
7997,531,1",E",-11,11
81655,5408,1",E",-2,2
15514,1014,1",E",-2,2
47219,3171,1",N",10,-10
60658,4045,3",O",6,-6
38363,2564,2",N",-1,1
54320,3647,1",O",-1,1
56779,3799,2",E",-1,1
47392,3184,4",E",-6,6
61281,4082,2",E",12,-12
75273,4981,3",B",-1,1
19146,1269,1",E",-2,2
26801,1841,1",O",3,-3
69821,4605,3",E",5,-5
79411,5258,3",N",-14,14
33339,2247,1",E",-8,8
3111,205,3",N",3,-3
60810,4054,1",B",4,-4
